TargetID	DrugID	Highest_status	MOA
T84486	D0M3BJ	Investigative	Inhibitor
T59881	D0M3BJ	Investigative	Inhibitor
T20401	D0O1QT	Investigative	Inhibitor
T13201	D0O1QT	Investigative	Inhibitor
T79232	D0K0JJ	Investigative	Inhibitor
T84486	D0K0JJ	Investigative	Inhibitor
T59881	D0K0JJ	Investigative	Inhibitor
T79232	D09BWP	Investigative	Inhibitor
T59881	D09BWP	Investigative	Inhibitor
T62974	D02OJQ	Investigative	Inhibitor
T16633	D02OJQ	Investigative	Inhibitor
T13644	D02OJQ	Investigative	Inhibitor
T64830	D02OJQ	Investigative	Inhibitor
T64830	D06WCI	Investigative	Inhibitor
T13644	D06WCI	Investigative	Inhibitor
T16633	D06WCI	Investigative	Inhibitor
T53024	D06WCI	Investigative	Inhibitor
T62974	D06WCI	Investigative	Inhibitor
T16633	D0H4WH	Investigative	Inhibitor
T53024	D0H4WH	Investigative	Inhibitor
T62974	D0H4WH	Investigative	Inhibitor
T64830	D0H4WH	Investigative	Inhibitor
T13644	D0H4WH	Investigative	Inhibitor
T16633	D02WOX	Investigative	Inhibitor
T13644	D02WOX	Investigative	Inhibitor
T16633	D07DUF	Investigative	Inhibitor
T16633	D0R4IS	Investigative	Inhibitor
T16633	D04EWA	Investigative	Inhibitor
T16633	D03SXC	Investigative	Inhibitor
T16633	D0CC1P	Investigative	Inhibitor
T16633	D07OSF	Investigative	Inhibitor
T62974	D03DRL	Investigative	Inhibitor
T16633	D03DRL	Investigative	Inhibitor
T16633	D01NID	Investigative	Inhibitor
T65864	D00ODN	Investigative	Inhibitor
T16633	D0A0DO	Investigative	Inhibitor
T16633	D05XZA	Investigative	Inhibitor
T16633	D0W0AF	Investigative	Inhibitor
T62974	D0W0AF	Investigative	Inhibitor
T13644	D0W0AF	Investigative	Inhibitor
T16633	D06JWT	Investigative	Inhibitor
T22118	D0O7DA	Investigative	Inhibitor
T36059	D0O7DA	Investigative	Inhibitor
T40332	D0N9DP	Investigative	Inhibitor
T67162	D05XNR	Investigative	Inhibitor
T20251	D0G7LE	Investigative	Inhibitor
T13260	D0V1UY	Investigative	Inhibitor
T97071	D08CYU	Investigative	Inhibitor
T85943	D0Q2UZ	Investigative	Inhibitor
T53381	D07QCC	Investigative	Inhibitor
T92609	D07QCC	Investigative	Inhibitor
T29500	D07QCC	Investigative	Inhibitor
T97071	D08TDE	Investigative	Inhibitor
T85943	D09DVB	Investigative	Inhibitor
T82577	D07APP	Investigative	Inhibitor
T67849	D07APP	Investigative	Inhibitor
T50970	D07APP	Investigative	Inhibitor
T95913	D07APP	Investigative	Inhibitor
T81735	D07APP	Investigative	Inhibitor
T95594	D07APP	Investigative	Inhibitor
T58470	D0R1FT	Investigative	Inhibitor
T13260	D0N7QV	Investigative	Inhibitor
T76914	D0L0FC	Investigative	Inhibitor
T97071	D0Q2OH	Investigative	Inhibitor
T97071	D0Z0UQ	Investigative	Inhibitor
T12499	D0A2LX	Investigative	Inhibitor
T85943	D0A2LX	Investigative	Inhibitor
T12499	D08WOG	Investigative	Inhibitor
T12499	D07ERV	Investigative	Inhibitor
T76414	D0T0GA	Investigative	Inhibitor
T37848	D07ANY	Investigative	Inhibitor
T57392	D07ANY	Investigative	Inhibitor
T29303	D0WU9R	Investigative	Inhibitor
T02551	D0WU9R	Investigative	Inhibitor
T76937	D0WU9R	Investigative	Inhibitor
T24983	D0WU9R	Investigative	Inhibitor
T76414	D05IGJ	Investigative	Inhibitor
T62276	D05IGJ	Investigative	Inhibitor
T88975	D0T3UP	Investigative	Inhibitor
T88975	D0NI4Z	Investigative	Inhibitor
T88975	D03GAQ	Investigative	Inhibitor
T23355	D0S8DT	Investigative	Inhibitor
T47094	D0P1XM	Investigative	Inhibitor
T52450	D0L7AY	Investigative	Inhibitor
T88975	D0J7NR	Investigative	Inhibitor
T88975	D0N6MR	Investigative	Inhibitor
T88975	D05HFD	Investigative	Inhibitor
T88975	D07LCE	Investigative	Inhibitor
T76414	D0P1YK	Investigative	Inhibitor
T62276	D0P1YK	Investigative	Inhibitor
T88975	D08XKO	Investigative	Inhibitor
T88975	D0DX3V	Investigative	Inhibitor
T36059	D0LD0X	Investigative	Inhibitor
T86679	D0LD0X	Investigative	Inhibitor
T92072	D0LD0X	Investigative	Inhibitor
T84486	D09BWP	Investigative	Inhibitor
T79232	D0O6WN	Investigative	Inhibitor
T59881	D0O6WN	Investigative	Inhibitor
T84486	D0O6WN	Investigative	Inhibitor
T84486	D09HMT	Investigative	Inhibitor
T79232	D09HMT	Investigative	Inhibitor
T13260	D09HEA	Investigative	Inhibitor
T89041	D09HEA	Investigative	Inhibitor
T84621	D09HEA	Investigative	Inhibitor
T13260	D08PKR	Investigative	Inhibitor
T78356	D08PKR	Investigative	Inhibitor
T59881	D05YHE	Investigative	Inhibitor
T84486	D05YHE	Investigative	Inhibitor
T79232	D05YHE	Investigative	Inhibitor
T13260	D04WJN	Investigative	Inhibitor
T13201	D0Q2LL	Investigative	Inhibitor
T43920	D0Q2LL	Investigative	Inhibitor
T16987	D0Q2LL	Investigative	Inhibitor
T20401	D0Q2LL	Investigative	Inhibitor
T31992	D0Q2LL	Investigative	Inhibitor
T06569	D0Q2LL	Investigative	Inhibitor
T64567	D0Q2LL	Investigative	Inhibitor
T79232	D02VVG	Investigative	Inhibitor
T84486	D02VVG	Investigative	Inhibitor
T59881	D02VVG	Investigative	Inhibitor
T79232	D03EBH	Investigative	Inhibitor
T84486	D03EBH	Investigative	Inhibitor
T66237	D03EBH	Investigative	Inhibitor
T59328	D05ARF	Investigative	Inhibitor
T84621	D05FFY	Investigative	Inhibitor
T13260	D05FFY	Investigative	Inhibitor
T13260	D0UI8Q	Investigative	Inhibitor
T59102	D0FH3M	Investigative	Inhibitor
T62974	D09LHN	Investigative	Inhibitor
T16633	D09LHN	Investigative	Inhibitor
T65864	D03XYK	Investigative	Inhibitor
T65864	D0L3DF	Investigative	Inhibitor
T16633	D0I9ME	Investigative	Inhibitor
T16633	D0BE3D	Investigative	Inhibitor
T13644	D0Z0OF	Investigative	Inhibitor
T16633	D0Z0OF	Investigative	Inhibitor
T16633	D03VHX	Investigative	Inhibitor
T64830	D0C5RH	Investigative	Inhibitor
T13644	D0C5RH	Investigative	Inhibitor
T16633	D0C5RH	Investigative	Inhibitor
T53024	D0C5RH	Investigative	Inhibitor
T62974	D0C5RH	Investigative	Inhibitor
T64830	D0J5OY	Investigative	Inhibitor
T13644	D0J5OY	Investigative	Inhibitor
T16633	D0J5OY	Investigative	Inhibitor
T62974	D0J5OY	Investigative	Inhibitor
T53024	D0J5OY	Investigative	Inhibitor
T16633	D0Z3LZ	Investigative	Inhibitor
T53024	D0Z3LZ	Investigative	Inhibitor
T62974	D0Z3LZ	Investigative	Inhibitor
T64830	D0Z3LZ	Investigative	Inhibitor
T13644	D0Z3LZ	Investigative	Inhibitor
T13644	D04FPW	Investigative	Inhibitor
T16633	D04FPW	Investigative	Inhibitor
T13644	D09DAC	Investigative	Inhibitor
T64830	D09DAC	Investigative	Inhibitor
T53024	D09DAC	Investigative	Inhibitor
T62974	D09DAC	Investigative	Inhibitor
T16633	D09DAC	Investigative	Inhibitor
T13644	D04ORV	Investigative	Inhibitor
T85943	D07ERV	Investigative	Inhibitor
T70176	D01FJB	Investigative	Inhibitor
T58470	D01FJB	Investigative	Inhibitor
T97071	D0E0HK	Investigative	Inhibitor
T70309	D07KDB	Investigative	Inhibitor
T97071	D0Q3KD	Investigative	Inhibitor
T12499	D0L4HJ	Investigative	Inhibitor
T97071	D0C2FS	Investigative	Inhibitor
T67849	D0W1ST	Investigative	Inhibitor
T95594	D0W1ST	Investigative	Inhibitor
T81735	D0W1ST	Investigative	Inhibitor
T75243	D0W1ST	Investigative	Inhibitor
T95913	D0W1ST	Investigative	Inhibitor
T97071	D0A1FL	Investigative	Inhibitor
T70176	D03XKK	Investigative	Inhibitor
T58470	D03XKK	Investigative	Inhibitor
T36059	D0V2NH	Investigative	Inhibitor
T36059	D0A2WH	Investigative	Inhibitor
T36059	D0IJ2X	Investigative	Inhibitor
T36059	D0K8ZW	Investigative	Inhibitor
T77365	D02VQK	Investigative	Inhibitor
T92072	D02VQK	Investigative	Inhibitor
T36059	D02VQK	Investigative	Inhibitor
T36059	D08FSF	Investigative	Inhibitor
T36059	D0Y8SB	Investigative	Inhibitor
T92072	D0Y8SB	Investigative	Inhibitor
T36059	D0YR1V	Investigative	Inhibitor
T77365	D0YR1V	Investigative	Inhibitor
T56367	D0RC4F	Investigative	Inhibitor
T36059	D0B9CC	Investigative	Inhibitor
T86679	D0B9CC	Investigative	Inhibitor
T36059	D0D9YL	Investigative	Inhibitor
T86679	D0D9YL	Investigative	Inhibitor
T72168	D09OKK	Investigative	Inhibitor
T46521	D09OKK	Investigative	Inhibitor
T30687	D09OKK	Investigative	Inhibitor
T47094	D05BTG	Investigative	Inhibitor
T77365	D0P7CS	Investigative	Inhibitor
T92072	D0P7CS	Investigative	Inhibitor
T36059	D0P7CS	Investigative	Inhibitor
T86428	D0R3PD	Investigative	Inhibitor
T13127	D0R3PD	Investigative	Inhibitor
T53524	D0FH3M	Investigative	Inhibitor
T59881	D0Y5FO	Investigative	Inhibitor
T84486	D0Y5FO	Investigative	Inhibitor
T79232	D0Y5FO	Investigative	Inhibitor
T59881	D0C8XX	Investigative	Inhibitor
T84486	D0C8XX	Investigative	Inhibitor
T79232	D0C8XX	Investigative	Inhibitor
T78356	D0K2SE	Investigative	Inhibitor
T13260	D07PHV	Investigative	Inhibitor
T67730	D09YQM	Investigative	Inhibitor
T14558	D09YQM	Investigative	Inhibitor
T89529	D05SEV	Investigative	Inhibitor
T17140	D05BFC	Investigative	Inhibitor
T63414	D05BFC	Investigative	Inhibitor
T13260	D0DJ3R	Investigative	Inhibitor
T13260	D0L9BT	Investigative	Inhibitor
T68547	D04ETX	Investigative	Inhibitor
T51191	D04ETX	Investigative	Inhibitor
T07806	D0W2YN	Investigative	Inhibitor
T32060	D0W2YN	Investigative	Inhibitor
T78709	D0W2YN	Investigative	Inhibitor
T11072	D0W2YN	Investigative	Inhibitor
T88975	D04KDB	Investigative	Inhibitor
T33966	D06LNX	Investigative	Inhibitor
T98022	D06LNX	Investigative	Inhibitor
T81892	D09BKS	Investigative	Inhibitor
T39716	D06GQO	Investigative	Inhibitor
T78709	D0PN8D	Investigative	Inhibitor
T11072	D0PN8D	Investigative	Inhibitor
T07806	D0PN8D	Investigative	Inhibitor
T64830	D04ORV	Investigative	Inhibitor
T62974	D04ORV	Investigative	Inhibitor
T53024	D04ORV	Investigative	Inhibitor
T16633	D04ORV	Investigative	Inhibitor
T13644	D02NJV	Investigative	Inhibitor
T16633	D02NJV	Investigative	Inhibitor
T62974	D02NJV	Investigative	Inhibitor
T83193	D0D0DW	Investigative	Inhibitor
T62974	D0WG0O	Investigative	Inhibitor
T53024	D0WG0O	Investigative	Inhibitor
T53024	D0M5LA	Investigative	Inhibitor
T62974	D0H0DC	Investigative	Inhibitor
T13644	D0H0DC	Investigative	Inhibitor
T16633	D0Z1XY	Investigative	Inhibitor
T81735	D0V8VY	Investigative	Inhibitor
T81735	D0B0QS	Investigative	Inhibitor
T75243	D0X7TB	Investigative	Inhibitor
T81735	D0X7TB	Investigative	Inhibitor
T81735	D0J7BH	Investigative	Inhibitor
T81735	D0L3TX	Investigative	Inhibitor
T81735	D0JB6H	Investigative	Inhibitor
T81735	D0U9ZW	Investigative	Inhibitor
T81735	D06BDY	Investigative	Inhibitor
T81735	D0O4KC	Investigative	Inhibitor
T81735	D07AXO	Investigative	Inhibitor
T81735	D04SCD	Investigative	Inhibitor
T81735	D0I7GE	Investigative	Inhibitor
T85943	D0W7LW	Investigative	Inhibitor
T53381	D0H3CW	Investigative	Inhibitor
T92609	D0H3CW	Investigative	Inhibitor
T29500	D0H3CW	Investigative	Inhibitor
T92609	D06UBB	Investigative	Inhibitor
T53381	D06UBB	Investigative	Inhibitor
T29500	D06UBB	Investigative	Inhibitor
T97071	D0Z5VI	Investigative	Inhibitor
T58470	D07JHG	Investigative	Inhibitor
T70176	D07JHG	Investigative	Inhibitor
T85943	D01IZN	Investigative	Inhibitor
T85943	D02SRA	Investigative	Inhibitor
T85943	D0B4PI	Investigative	Inhibitor
T23355	D0W5ZK	Investigative	Inhibitor
T76914	D0S8CL	Investigative	Inhibitor
T53381	D09CKI	Investigative	Inhibitor
T92609	D09CKI	Investigative	Inhibitor
T51115	D09CKI	Investigative	Inhibitor
T29500	D09CKI	Investigative	Inhibitor
T32060	D0R5WB	Investigative	Inhibitor
T70309	D09KZA	Investigative	Inhibitor
T68251	D07LTB	Investigative	Inhibitor
T54156	D07LTB	Investigative	Inhibitor
T20251	D08CZT	Investigative	Inhibitor
T32060	D08CZT	Investigative	Inhibitor
T88975	D0R6MT	Investigative	Inhibitor
T56367	D0R6MT	Investigative	Inhibitor
T77365	D0R6MT	Investigative	Inhibitor
T10265	D0R6MT	Investigative	Inhibitor
T86679	D0R6MT	Investigative	Inhibitor
T61744	D0R6MT	Investigative	Inhibitor
T36059	D0R6MT	Investigative	Inhibitor
T36059	D0O8QS	Investigative	Inhibitor
T92072	D0O8QS	Investigative	Inhibitor
T59328	D0K7GD	Investigative	Inhibitor
T07663	D0V1CL	Investigative	Inhibitor
T59328	D0F6FZ	Investigative	Inhibitor
T57392	D02DTR	Investigative	Inhibitor
T37848	D02DTR	Investigative	Inhibitor
T59328	D0J9WO	Investigative	Inhibitor
T59328	D0Y2AM	Investigative	Inhibitor
T52921	D02WKZ	Investigative	Inhibitor
T52921	D0R6GK	Investigative	Inhibitor
T02546	D0M5VF	Investigative	Inhibitor
T88975	D09CPC	Investigative	Inhibitor
T84621	D09CPC	Investigative	Inhibitor
T13260	D01MPK	Investigative	Inhibitor
T39716	D0O2RN	Investigative	Inhibitor
T81892	D0E7NV	Investigative	Inhibitor
T88975	D0TZ8C	Investigative	Inhibitor
T51191	D0NL6C	Investigative	Inhibitor
T68547	D0NL6C	Investigative	Inhibitor
T13260	D0DO1T	Investigative	Inhibitor
T13260	D0R4WW	Investigative	Inhibitor
T13260	D0S0OV	Investigative	Inhibitor
T68251	D0F7BE	Investigative	Inhibitor
T86702	D0F7BE	Investigative	Inhibitor
T32335	D01OBJ	Investigative	Inhibitor
T91173	D01OBJ	Investigative	Inhibitor
T78429	D01OBJ	Investigative	Inhibitor
T13260	D0Z1OI	Investigative	Inhibitor
T13260	D00AVS	Investigative	Inhibitor
T93566	D0Q9TL	Investigative	Inhibitor
T13260	D05ZPO	Investigative	Inhibitor
T68547	D06BKA	Investigative	Inhibitor
T51191	D06BKA	Investigative	Inhibitor
T13260	D05HRP	Investigative	Inhibitor
T13260	D0H1LK	Investigative	Inhibitor
T13260	D0J3PK	Investigative	Inhibitor
T47094	D0UG6N	Investigative	Inhibitor
T89534	D07KXE	Investigative	Inhibitor
T99799	D0M0BM	Investigative	Inhibitor
T30082	D0M0BM	Investigative	Inhibitor
T83813	D0E6NW	Investigative	Inhibitor
T32060	D0E6NW	Investigative	Inhibitor
T31204	D0E6NW	Investigative	Inhibitor
T35842	D0U5KM	Investigative	Inhibitor
T72458	D0U5KM	Investigative	Inhibitor
T76914	D0E9MC	Investigative	Inhibitor
T30082	D0MB3S	Investigative	Inhibitor
T13260	D0M2IB	Investigative	Inhibitor
T23355	D08RLR	Investigative	Inhibitor
T70309	D02ZRX	Investigative	Inhibitor
T76914	D04UVC	Investigative	Inhibitor
T68251	D0Q9LC	Investigative	Inhibitor
T54156	D0Q9LC	Investigative	Inhibitor
T70309	D0M7OP	Investigative	Inhibitor
T62276	D02WJT	Investigative	Inhibitor
T76414	D02WJT	Investigative	Inhibitor
T22285	D02WJT	Investigative	Inhibitor
T20251	D01PYU	Investigative	Inhibitor
T36059	D0Y7HG	Investigative	Inhibitor
T92521	D0Y7HG	Investigative	Inhibitor
T77365	D0Y7HG	Investigative	Inhibitor
T70309	D0JH9F	Investigative	Inhibitor
T32060	D02JPD	Investigative	Inhibitor
T23355	D0ID6U	Investigative	Inhibitor
T67103	D0ID6U	Investigative	Inhibitor
T70309	D0H7NB	Investigative	Inhibitor
T20251	D07GBV	Investigative	Inhibitor
T32060	D07GBV	Investigative	Inhibitor
T54156	D0K4TI	Investigative	Inhibitor
T68251	D0K4TI	Investigative	Inhibitor
T54156	D09GIL	Investigative	Inhibitor
T54156	D0Y7NV	Investigative	Inhibitor
T86702	D0Y7NV	Investigative	Inhibitor
T68251	D0Y7NV	Investigative	Inhibitor
T52921	D05GXA	Investigative	Inhibitor
T37848	D00PYW	Investigative	Inhibitor
T57392	D00PYW	Investigative	Inhibitor
T02546	D0KH1D	Investigative	Inhibitor
T51487	D01CUR	Investigative	Inhibitor
T08910	D01CUR	Investigative	Inhibitor
T51452	D01CUR	Investigative	Inhibitor
T64382	D01CUR	Investigative	Inhibitor
T57392	D03KXT	Investigative	Inhibitor
T37848	D03KXT	Investigative	Inhibitor
T52921	D0K0CJ	Investigative	Inhibitor
T23995	D06ZCX	Investigative	Inhibitor
T74258	D06ZCX	Investigative	Inhibitor
T00895	D06ZCX	Investigative	Inhibitor
T49368	D06ZCX	Investigative	Inhibitor
T44861	D06ZCX	Investigative	Inhibitor
T47107	D06ZCX	Investigative	Inhibitor
T40149	D06ZCX	Investigative	Inhibitor
T12808	D06ZCX	Investigative	Inhibitor
T40276	D06ZCX	Investigative	Inhibitor
T59190	D06ZCX	Investigative	Inhibitor
T37848	D0U7BJ	Investigative	Inhibitor
T57392	D0U7BJ	Investigative	Inhibitor
T52921	D00HYL	Investigative	Inhibitor
T96788	D0H6OS	Investigative	Inhibitor
T80896	D0H6OS	Investigative	Inhibitor
T18477	D0H6OS	Investigative	Inhibitor
T59328	D00VZA	Investigative	Inhibitor
T59328	D01NTW	Investigative	Inhibitor
T47101	D0EE6A	Investigative	Inhibitor
T63966	D0EE6A	Investigative	Inhibitor
T80782	D0EE6A	Investigative	Inhibitor
T80975	D0EE6A	Investigative	Inhibitor
T80896	D0O2KP	Investigative	Inhibitor
T89534	D0O2KP	Investigative	Inhibitor
T47094	D0T4JO	Investigative	Inhibitor
T89988	D0H5WL	Investigative	Inhibitor
T57392	D00XOQ	Investigative	Inhibitor
T59328	D0NH7M	Investigative	Inhibitor
T47094	D0TL4O	Investigative	Inhibitor
T93566	D05FKT	Investigative	Inhibitor
T80896	D03DVM	Investigative	Inhibitor
T89534	D03DVM	Investigative	Inhibitor
T11072	D0K9MT	Investigative	Inhibitor
T07806	D0K9MT	Investigative	Inhibitor
T03818	D0F0MP	Investigative	Inhibitor
T86591	D0F0MP	Investigative	Inhibitor
T36557	D0F0MP	Investigative	Inhibitor
T67103	D0LV6B	Investigative	Inhibitor
T23355	D0LV6B	Investigative	Inhibitor
T36557	D09JII	Investigative	Inhibitor
T03818	D09JII	Investigative	Inhibitor
T68443	D0W2UK	Investigative	Inhibitor
T65019	D0W2UK	Investigative	Inhibitor
T54156	D0W2UK	Investigative	Inhibitor
T68251	D0W2UK	Investigative	Inhibitor
T86702	D0W2UK	Investigative	Inhibitor
T08856	D0W2UK	Investigative	Inhibitor
T20178	D0W2UK	Investigative	Inhibitor
T73475	D0W2UK	Investigative	Inhibitor
T34296	D0W2UK	Investigative	Inhibitor
T80896	D0L5IC	Investigative	Inhibitor
T89534	D0L5IC	Investigative	Inhibitor
T46521	D0L5IC	Investigative	Inhibitor
T30687	D0L5IC	Investigative	Inhibitor
T33489	D0D1CV	Investigative	Inhibitor
T33489	D01ACT	Investigative	Inhibitor
T29500	D0Q7ZR	Investigative	Inhibitor
T92609	D0Q7ZR	Investigative	Inhibitor
T33489	D0T5OD	Investigative	Inhibitor
T78356	D01QOU	Investigative	Inhibitor
T13260	D07FGX	Investigative	Inhibitor
T11072	D0C3EX	Investigative	Inhibitor
T20251	D07ETF	Investigative	Inhibitor
T32060	D0Q1ZC	Investigative	Inhibitor
T20251	D0FL1D	Investigative	Inhibitor
T20251	D0ND5D	Investigative	Inhibitor
T20251	D0RC9T	Investigative	Inhibitor
T86428	D01OFD	Investigative	Inhibitor
T13127	D01OFD	Investigative	Inhibitor
T92609	D06ROA	Investigative	Inhibitor
T67162	D06ROA	Investigative	Inhibitor
T78709	D06ROA	Investigative	Inhibitor
T53381	D06ROA	Investigative	Inhibitor
T29500	D06ROA	Investigative	Inhibitor
T30372	D0O5TA	Investigative	Inhibitor
T02551	D0C0UM	Investigative	Inhibitor
T30372	D01BQI	Investigative	Inhibitor
T02551	D02YDU	Investigative	Inhibitor
T46521	D06JPP	Investigative	Inhibitor
T80896	D06DNN	Investigative	Inhibitor
T89534	D06DNN	Investigative	Inhibitor
T02551	D0O1PM	Investigative	Inhibitor
T67162	D0O1PM	Investigative	Inhibitor
T24983	D0O1PM	Investigative	Inhibitor
T89534	D0H6OS	Investigative	Inhibitor
T57392	D07VHB	Investigative	Inhibitor
T37848	D07VHB	Investigative	Inhibitor
T52921	D0Y2MR	Investigative	Inhibitor
T52921	D02IWH	Investigative	Inhibitor
T59328	D01WDI	Investigative	Inhibitor
T59328	D01VFR	Investigative	Inhibitor
T96788	D01VFR	Investigative	Inhibitor
T57392	D0B0LC	Investigative	Inhibitor
T37848	D0B0LC	Investigative	Inhibitor
T57392	D00AEX	Investigative	Inhibitor
T59328	D01WYI	Investigative	Inhibitor
T96788	D01WYI	Investigative	Inhibitor
T52921	D0A9VZ	Investigative	Inhibitor
T52921	D08RIW	Investigative	Inhibitor
T86591	D09JII	Investigative	Inhibitor
T11072	D03XAE	Investigative	Inhibitor
T07806	D03XAE	Investigative	Inhibitor
T62431	D0C7AS	Investigative	Inhibitor
T59328	D02RIG	Investigative	Inhibitor
T07806	D03KPA	Investigative	Inhibitor
T11072	D03KPA	Investigative	Inhibitor
T59328	D07IHD	Investigative	Inhibitor
T32247	D05AIM	Investigative	Inhibitor
T52921	D01LZL	Investigative	Inhibitor
T52921	D09XZM	Investigative	Inhibitor
T52921	D02LMJ	Investigative	Inhibitor
T92609	D0P5PW	Investigative	Inhibitor
T41580	D0P5PW	Investigative	Inhibitor
T01777	D0P5PW	Investigative	Inhibitor
T53381	D0P5PW	Investigative	Inhibitor
T29500	D0P5PW	Investigative	Inhibitor
T11448	D0P5PW	Investigative	Inhibitor
T52921	D0CV7C	Investigative	Inhibitor
T52921	D0J2RW	Investigative	Inhibitor
T32247	D0G0WP	Investigative	Inhibitor
T32247	D0A8VZ	Investigative	Inhibitor
T52921	D07WQG	Investigative	Inhibitor
T52921	D0Y0IE	Investigative	Inhibitor
T32247	D0H0GJ	Investigative	Inhibitor
T32247	D0J7CK	Investigative	Inhibitor
T32247	D0K1IE	Investigative	Inhibitor
T32247	D03DPD	Investigative	Inhibitor
T33489	D03NUT	Investigative	Inhibitor
T33489	D0U7PV	Investigative	Inhibitor
T33489	D0P9ZV	Investigative	Inhibitor
T13260	D0A2FO	Investigative	Inhibitor
T83011	D0A2FO	Investigative	Inhibitor
T61622	D0KH9Z	Investigative	Inhibitor
T02001	D00TQR	Investigative	Inhibitor
T61744	D00TQR	Investigative	Inhibitor
T33489	D00OZS	Investigative	Inhibitor
T46521	D0J7XZ	Investigative	Inhibitor
T30687	D0J7XZ	Investigative	Inhibitor
T89534	D0J7XZ	Investigative	Inhibitor
T80896	D0J7XZ	Investigative	Inhibitor
T33489	D0P6IO	Investigative	Inhibitor
T33489	D06YDQ	Investigative	Inhibitor
T30687	D07KWO	Investigative	Inhibitor
T46521	D07KWO	Investigative	Inhibitor
T55729	D06NUL	Investigative	Inhibitor
T65864	D06NUL	Investigative	Inhibitor
T79798	D06NUL	Investigative	Inhibitor
T59626	D06IGT	Investigative	Inhibitor
T30563	D06IGT	Investigative	Inhibitor
T33489	D06SMY	Investigative	Inhibitor
T80896	D03EOD	Investigative	Inhibitor
T89534	D03EOD	Investigative	Inhibitor
T67162	D05HMW	Investigative	Inhibitor
T02551	D05HMW	Investigative	Inhibitor
T30372	D0TZ5V	Investigative	Inhibitor
T80896	D00OLH	Investigative	Inhibitor
T89534	D00OLH	Investigative	Inhibitor
T02551	D09FTZ	Investigative	Inhibitor
T24983	D09FTZ	Investigative	Inhibitor
T13127	D0VD2C	Investigative	Inhibitor
T86428	D0VD2C	Investigative	Inhibitor
T89534	D00HUB	Investigative	Inhibitor
T80896	D00HUB	Investigative	Inhibitor
T89534	D0I1NX	Investigative	Inhibitor
T80896	D0I1NX	Investigative	Inhibitor
T89534	D02DVT	Investigative	Inhibitor
T80896	D02DVT	Investigative	Inhibitor
T03818	D06NHI	Investigative	Inhibitor
T33489	D0B1JM	Investigative	Inhibitor
T03818	D07IHY	Investigative	Inhibitor
T11388	D03FJH	Investigative	Inhibitor
T61746	D03FJH	Investigative	Inhibitor
T30687	D0O5ZG	Investigative	Inhibitor
T33489	D0G8HD	Investigative	Inhibitor
T61746	D03VHO	Investigative	Inhibitor
T11388	D03VHO	Investigative	Inhibitor
T89534	D07TGS	Investigative	Inhibitor
T24587	D0Z8EI	Investigative	Inhibitor
T33489	D04HNO	Investigative	Inhibitor
T89534	D0K8QD	Investigative	Inhibitor
T52921	D0O6NZ	Investigative	Inhibitor
T52921	D0C9QV	Investigative	Inhibitor
T52921	D0K4XA	Investigative	Inhibitor
T52921	D0J7DN	Investigative	Inhibitor
T47094	D0J8SU	Investigative	Inhibitor
T51191	D0B2ZJ	Investigative	Inhibitor
T94324	D0B2ZJ	Investigative	Inhibitor
T22274	D0B2ZJ	Investigative	Inhibitor
T68547	D0B2ZJ	Investigative	Inhibitor
T63816	D0B2ZJ	Investigative	Inhibitor
T65755	D0B2ZJ	Investigative	Inhibitor
T28887	D0B2ZJ	Investigative	Inhibitor
